"NOME_CATMETROPOL";"tipo";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011";"2012";"2013";"2014";"2015";"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024"
"Região Metropolitana de Barra de Santa Rosa";"Total";40;NA;50;100;76,9230769230769;50;91,6666666666667;100;91,6666666666667;71,4285714285714;92,8571428571429;92,3076923076923;100;86,9565217391304;46,6666666666667;57,6923076923077;90;84,6153846153846;100;94,7368421052632;92,3076923076923;92,3076923076923;100;83,3333333333333;NA
"Região Metropolitana de Araruna";"Total";50;NA;NA;16,6666666666667;50;63,6363636363636;80;100;75;100;30;69,2307692307692;87,5;69,2307692307692;66,6666666666667;77,7777777777778;61,1111111111111;66,6666666666667;62,5;100;91,6666666666667;100;90,9090909090909;78,5714285714286;NA
"Região Metropolitana de Aracaju";"Total";38,728323699422;52,6315789473684;58,2959641255605;49,748743718593;51,3636363636364;65,6716417910448;56,25;67,741935483871;61,9047619047619;67,1052631578947;75,7009345794392;75,2380952380952;83,2764505119454;78,1931464174455;83,921568627451;87,4524714828897;88,8349514563107;89,2857142857143;84,0236686390533;91,0994764397906;90,1234567901235;89,3048128342246;88,9473684210526;91,5492957746479;NA
"Região Metropolitana de Apucarana";"Total";20;16,6666666666667;14,6666666666667;20;27,5;10;18;15,2941176470588;13,0434782608696;16,3461538461538;14,8148148148148;14,2857142857143;23,8095238095238;29,0598290598291;19,672131147541;28,7037037037037;23,2558139534884;23,9130434782609;11,7021276595745;37,5;44,4444444444444;35,1648351648352;15,7407407407407;25;NA
"Região Metropolitana da Zona da Mata";"Total";59,5744680851064;76,9230769230769;65,3061224489796;60;62,0689655172414;48,780487804878;66,6666666666667;69,3877551020408;86,6666666666667;77,2727272727273;79,2452830188679;87,6923076923077;84,3137254901961;97,7272727272727;89,4736842105263;98,4126984126984;92,5925925925926;92;70,4545454545455;96,551724137931;92,5;97,9166666666667;93,9393939393939;88,8888888888889;NA
"Região Metropolitana da Zona Leste do Estado do Maranhão";"Total";56,25;42,1052631578947;76,6666666666667;87,5;90;64,4444444444444;82,051282051282;81,25;74,6268656716418;81,8181818181818;88,8888888888889;93,1506849315068;79,7752808988764;93,2432432432432;83,739837398374;79,7297297297297;84,8;85,9375;77,2727272727273;78,8732394366197;87;84,7058823529412;82,3529411764706;87,9518072289157;NA
"Região Metropolitana da Serra Gaúcha";"Total";2,47933884297521;5,22875816993464;5,09554140127389;3,60824742268041;6,38297872340426;6,32911392405063;5,80645161290323;3,73134328358209;6,08108108108108;9,25925925925926;7,05882352941176;4,11764705882353;7,94701986754967;7,38255033557047;6,87022900763359;4,31034482758621;10,8108108108108;5,63380281690141;9,80392156862745;6,34920634920635;9,57446808510638;2,30769230769231;10,4761904761905;11,4285714285714;NA
"Região Metropolitana da Grande Vitória";"Total";40,3022670025189;39,8976982097187;41,0989010989011;41,8439716312057;44,9877750611247;49,7512437810945;46,1734693877551;54,3577981651376;53,0751708428246;59,7435897435897;58,2191780821918;60,6205250596659;71,3930348258706;70,6493506493507;72,7810650887574;71,9424460431655;67,1480144404332;70;76,6283524904215;72,9007633587786;69,6153846153846;65,9863945578231;66,9603524229075;69,140625;NA
"Região Metropolitana da Grande São Luís";"Total";88,135593220339;85,1648351648352;83,1775700934579;81,7757009345794;80,5194805194805;79,6153846153846;76,7716535433071;79,4612794612795;84,5272206303725;75,7961783439491;77,3109243697479;78,6111111111111;87,0558375634518;88,0368098159509;85,8006042296072;83,596214511041;85,6655290102389;82,258064516129;82,8685258964143;78,125;86,8725868725869;79,0940766550523;78,6885245901639;71,8861209964413;NA
"Região Metropolitana da Foz do Rio Itajaí";"Total";5,26315789473684;7,08661417322835;6,08108108108108;6,16438356164384;7,26256983240224;6,81818181818182;7,64331210191083;6,3953488372093;9,63855421686747;5,37634408602151;10,738255033557;9,375;12,3376623376623;5,69620253164557;7,58620689655172;10,5769230769231;8,25688073394496;8,69565217391304;15,0943396226415;14,2857142857143;16,8067226890756;11,8110236220472;23,0769230769231;15,748031496063;NA
"Região Metropolitana da Capital";"Total";74,6987951807229;68,6868686868687;75,2136752136752;75,4098360655738;81,6326530612245;70,9302325581395;66,6666666666667;76,5217391304348;69,6078431372549;74,7572815533981;82,7272727272727;80,5309734513274;68,6440677966102;84,375;75;94,53125;84,4444444444444;83,7837837837838;82,3529411764706;76,2886597938144;78,0952380952381;78,4313725490196;84,2105263157895;72,0338983050847;NA
"Região Metropolitana da Baixada Santista";"Total";38,7254901960784;35,6275303643725;35,4304635761589;33,5403726708075;36,1581920903955;42,1364985163205;35,7476635514019;37,29216152019;42,3645320197044;39,9425287356322;38,2262996941896;40,3899721448468;45,4787234042553;35,2941176470588;39,1752577319588;45,8646616541353;42,8571428571429;43,7209302325581;45,679012345679;49,3827160493827;52,0754716981132;48,9583333333333;48,6486486486487;57,0469798657718;NA
"Região Metropolitana Carbonífera";"Total";2,52100840336134;5,19480519480519;4,72972972972973;3,44827586206897;5,75916230366492;2,77777777777778;2,05479452054794;6,74846625766871;4,76190476190476;10;4,61538461538462;8,33333333333333;4,0650406504065;3,50877192982456;4,9645390070922;5,15463917525773;6,30630630630631;8,10810810810811;7,21649484536082;4,49438202247191;10,5263157894737;6,52173913043478;10,989010989011;8,25688073394496;NA
"Região Integrada de Desenvolvimento do Distrito Federal e Entorno";"Total";72,2371967654987;75,3548387096774;74,3227326266195;73,9801543550165;69,2307692307692;75,4830917874396;73,7400530503979;74,6928746928747;78,0429594272076;79,004854368932;78,814489571899;76,2800417972832;80,7174887892377;81,2858783008037;76,4769065520945;71,8562874251497;74,5358090185676;69,1107644305772;68,2515337423313;71,1783439490446;69,8606271777004;72,7891156462585;73,1746031746032;69,2307692307692;NA
"Região Integrada de Desenvolvimento da Grande Teresina";"Total";64,4897959183673;68,0608365019012;71,4285714285714;74,7663551401869;74,9216300940439;72,0257234726688;79,656862745098;78,9473684210526;76,4423076923077;80,3317535545024;75,8157389635317;79,0983606557377;78,7934186471664;75,222816399287;76,4802631578947;81,5018315018315;84,8484848484848;83,8630806845966;81,360201511335;83,6512261580382;83,6461126005362;81,4713896457766;87,7358490566038;89,9390243902439;NA
"Região Administrativa Integrada de Desenvolvimento do Polo Petrolina/PE e Juazeiro/BA";"Total";46,6666666666667;35,8974358974359;58,5798816568047;60,5442176870748;44,5544554455446;60,2564102564103;60,7692307692308;59,7402597402597;74,7967479674797;75,9562841530055;80,7692307692308;87,15953307393;87,4524714828897;86,1111111111111;86,8;92,2413793103448;93,3333333333333;92,3423423423423;91,9282511210762;93,7254901960784;90,8695652173913;93,0875576036866;92,3076923076923;88,3838383838384;NA
"Entorno Metropolitano da RM Vale do Rio Cuiabá";"Total";60;66,6666666666667;41,3793103448276;44;46,6666666666667;37,5;50;63,1578947368421;62,0689655172414;65;50;72,7272727272727;68,9655172413793;84,375;77,3584905660377;84,6153846153846;82,6086956521739;75;60,7142857142857;62,5;86,9565217391304;70,5882352941177;92,5925925925926;75,8620689655172;NA
"Colar Metropolitano de Belo Horizonte";"Total";27,906976744186;28,5714285714286;28,9156626506024;25,9259259259259;33,8461538461538;44,5544554455446;32,258064516129;42,6229508196721;37,8787878787879;46,6666666666667;48,936170212766;36,8794326241135;57,5949367088608;49,079754601227;53,0864197530864;53,5714285714286;53,6;53,2710280373832;47,8571428571429;55,7377049180328;60,7142857142857;60,1503759398496;62,8099173553719;66,1157024793389;NA
"Colar Metropolitano";"Total";15;11,4285714285714;32,1428571428571;9,52380952380952;7,31707317073171;31,0344827586207;15,1515151515152;21,0526315789474;26,1904761904762;42,3728813559322;38,6666666666667;35,2941176470588;40,6779661016949;58,695652173913;64,5569620253165;57,3333333333333;35,1351351351351;55,3846153846154;46,031746031746;60;77,5;75,9259259259259;75;66,6666666666667;NA
"-";"Total";32,0667673209193;32,5224178013949;35,8406421881968;37,4224415040742;38,7151713331971;40,4089647234071;41,4630854366311;44,0339458907606;45,6777645659929;47,1807823329026;49,8169820075269;49,875260933761;52,2933182332956;53,3800228480604;55,2409027207268;56,6902162277885;57,5241122314774;57,9229122055675;57,4817961165049;59,2794017675051;60,7183821309991;60,7438734719889;59,6186779312707;61,5935640290941;NA
"Área de Expansão Metropolitana";"Ocupantes de automóvel";50;100;33,3333333333333;50;50;50;NA;90,9090909090909;90,9090909090909;76,4705882352941;100;72,7272727272727;61,5384615384615;73,3333333333333;66,6666666666667;100;100;100;100;100;100;100;100;NA;NA
"Região Metropolitana do Vale do Rio Cuiabá";"Ocupantes de automóvel";50;49,4736842105263;50,8333333333333;45,8333333333333;39,2857142857143;44,2857142857143;46,4285714285714;63,9344262295082;52,2388059701493;68,3544303797468;59,5505617977528;61,1940298507463;62,6865671641791;65,2777777777778;73,6842105263158;60,5633802816901;58,2089552238806;70,5882352941177;58,3333333333333;65,2173913043478;79,2452830188679;79,5454545454545;68,75;68,3333333333333;NA
"Região Metropolitana do Vale do Piancó";"Ocupantes de automóvel";NA;NA;100;NA;100;33,3333333333333;100;100;100;100;60;66,6666666666667;80;78,5714285714286;80;90,4761904761905;87,5;90;76,4705882352941;100;94,4444444444444;80,9523809523809;87,5;61,5384615384615;NA
"Região Metropolitana do Vale do Paraíba e Litoral Norte";"Ocupantes de automóvel";12,6984126984127;7,14285714285714;9,61538461538462;5;12,280701754386;12,1951219512195;11,6279069767442;15,7303370786517;10,2941176470588;23,6559139784946;9,52380952380952;15,8730158730159;12,962962962963;24,5283018867925;17,1875;12,2448979591837;16,0714285714286;20;16,6666666666667;34,0909090909091;20,9677419354839;23,8095238095238;28,5714285714286;28,2608695652174;NA
"Região Metropolitana do Vale do Paraíba";"Ocupantes de automóvel";37,5;100;50;NA;100;50;NA;NA;100;NA;NA;100;NA;100;NA;NA;NA;100;100;33,3333333333333;100;100;100;100;NA
"Região Metropolitana do Vale do Mamanguape";"Ocupantes de automóvel";NA;NA;NA;100;50;100;91,6666666666667;83,3333333333333;71,4285714285714;87,5;100;50;100;100;100;NA;100;80;100;NA;NA;66,6666666666667;88,2352941176471;80;NA
"Região Metropolitana do Vale do Itajaí";"Ocupantes de automóvel";NA;NA;NA;NA;2,77777777777778;NA;NA;4,76190476190476;NA;2,17391304347826;6,06060606060606;5,63380281690141;2,77777777777778;5,88235294117647;5,47945205479452;8,19672131147541;2,17391304347826;5,76923076923077;4,54545454545455;6,52173913043478;6,12244897959184;23,2558139534884;12,5;6,81818181818182;NA
"Região Metropolitana do Vale do Aço";"Ocupantes de automóvel";21,0526315789474;19,047619047619;12,5;16,6666666666667;NA;36,3636363636364;33,3333333333333;16,6666666666667;45,4545454545455;16,6666666666667;41,6666666666667;50;66,6666666666667;100;NA;66,6666666666667;50;73,3333333333333;50;50;50;77,7777777777778;57,1428571428571;60;NA
"Região Metropolitana do São Francisco";"Ocupantes de automóvel";NA;100;80;50;42,8571428571429;100;50;NA;NA;100;100;NA;NA;NA;NA;NA;NA;80;100;100;100;100;100;100;NA
"Região Metropolitana do Sul do Estado";"Ocupantes de automóvel";NA;50;NA;NA;100;100;NA;NA;NA;100;50;NA;75;100;100;90;100;100;100;100;50;NA;100;NA;NA
"Região Metropolitana do Sudoeste Maranhense";"Ocupantes de automóvel";33,3333333333333;58,3333333333333;95;91,4285714285714;85,7142857142857;63,8888888888889;69,0909090909091;68,5714285714286;90;83,3333333333333;89,7435897435898;91,4285714285714;76,7441860465116;83,3333333333333;87,2340425531915;83,8709677419355;76,1904761904762;75,7575757575758;89,6551724137931;93,75;90,4761904761905;77,7777777777778;87,5;74,2857142857143;NA
"Região Metropolitana do Sertão";"Ocupantes de automóvel";50;100;NA;100;50;NA;100;NA;NA;100;100;NA;NA;NA;100;NA;NA;100;77,7777777777778;80;100;100;100;100;NA
"Região Metropolitana do Rio de Janeiro";"Ocupantes de automóvel";35,8208955223881;33,6538461538462;42,8571428571429;35,0467289719626;32,2869955156951;39,2712550607287;37,2623574144487;38,0952380952381;44,2307692307692;40,1234567901235;39,4557823129252;43,6781609195402;41,0404624277457;49,0445859872611;51,3274336283186;48,1751824817518;40,3361344537815;46,2809917355372;51,4563106796116;40,3508771929825;53,9473684210526;51,4285714285714;51,4285714285714;49,1525423728814;NA
"Região Metropolitana do Planalto Norte";"Ocupantes de automóvel";15,7894736842105;12,5;NA;NA;6,89655172413793;17,6470588235294;NA;7,40740740740741;NA;4,34782608695652;4,34782608695652;3,125;7,31707317073171;NA;2,7027027027027;NA;5;NA;NA;7,14285714285714;11,1111111111111;NA;9,09090909090909;NA;NA
"Região Metropolitana do Médio Sertão";"Ocupantes de automóvel";50;75;100;66,6666666666667;NA;50;NA;NA;NA;NA;NA;100;100;NA;100;NA;NA;100;100;100;100;85,7142857142857;100;100;NA
"Região Metropolitana do Extremo Oeste";"Ocupantes de automóvel";21,4285714285714;NA;7,69230769230769;3,7037037037037;NA;NA;NA;23,0769230769231;15,3846153846154;NA;NA;9,09090909090909;21,4285714285714;15,1515151515152;5,55555555555556;13,7931034482759;11,1111111111111;12,5;4;11,7647058823529;19,047619047619;22,7272727272727;NA;4,54545454545455;NA
"Região Metropolitana do Contestado";"Ocupantes de automóvel";5,40540540540541;5,88235294117647;NA;4,25531914893617;NA;8,51063829787234;3,63636363636364;3,125;4;8,33333333333333;10,9090909090909;6,89655172413793;10,5263157894737;21,875;9,09090909090909;6,89655172413793;5,63380281690141;23,728813559322;3,57142857142857;22,9508196721311;20,6349206349206;12,9032258064516;8,7719298245614;20,7547169811321;NA
"Região Metropolitana do Cariri";"Ocupantes de automóvel";71,4285714285714;50;53,3333333333333;13,3333333333333;47,3684210526316;62,5;47,6190476190476;47,6190476190476;80,9523809523809;66,6666666666667;66,6666666666667;NA;NA;NA;NA;NA;100;100;66,6666666666667;NA;NA;50;100;NA;NA
"Região Metropolitana do Alto Vale do Itajaí";"Ocupantes de automóvel";2,94117647058824;NA;NA;NA;4,08163265306122;NA;NA;NA;2;10;4;1,81818181818182;NA;8,82352941176471;9,43396226415094;3,38983050847458;2,08333333333333;6,25;3,03030303030303;2,38095238095238;6,45161290322581;14,6341463414634;3,7037037037037;12,5;NA
"Região Metropolitana do Agreste";"Ocupantes de automóvel";60;42,8571428571429;40;68,4210526315789;50;50;70,5882352941177;68;100;90;77,7777777777778;69,2307692307692;100;100;100;100;100;94,5945945945946;84,6153846153846;94,7368421052632;100;95,2380952380952;100;100;NA
"Região Metropolitana de Umuarama";"Ocupantes de automóvel";15;18,5185185185185;3,84615384615385;14,2857142857143;20,5882352941176;7,69230769230769;6,25;10;4,65116279069767;NA;17,9487179487179;9,375;13,6363636363636;10,4166666666667;35,1351351351351;32,3529411764706;26,8292682926829;45,4545454545455;21,9512195121951;35,1351351351351;41,9354838709677;47,0588235294118;14,2857142857143;63,8888888888889;NA
"Região Metropolitana de Tubarão";"Ocupantes de automóvel";NA;8;8,10810810810811;8,57142857142857;9,80392156862745;13,7931034482759;8,16326530612245;2,56410256410256;6,89655172413793;11,5384615384615;2,77777777777778;3,57142857142857;3,84615384615385;10,7142857142857;4,16666666666667;12,9032258064516;NA;22,7272727272727;3,84615384615385;NA;14,2857142857143;8,33333333333333;10,5263157894737;21,4285714285714;NA
"Região Metropolitana de Toledo";"Ocupantes de automóvel";14,2857142857143;NA;50;NA;14,2857142857143;20;12,5;5,26315789473684;36,3636363636364;NA;25;7,69230769230769;30,7692307692308;27,5862068965517;25;23,8095238095238;16,6666666666667;36,8421052631579;16,6666666666667;17,1428571428571;20,8333333333333;33,3333333333333;30,9090909090909;26,9230769230769;NA
"Região Metropolitana de São Paulo";"Ocupantes de automóvel";38,4615384615385;20,8695652173913;18,5185185185185;19,6969696969697;19,6319018404908;23,6686390532544;29,4478527607362;26,0869565217391;31,0077519379845;26,3157894736842;32,9317269076305;31,0606060606061;35,8803986710963;36,4583333333333;35,5048859934853;31,9548872180451;35,0597609561753;35,0746268656716;34,0425531914894;41,1764705882353;45,3658536585366;37,3626373626374;37,5;42,1052631578947;NA
"Região Metropolitana de São José do Rio Preto";"Ocupantes de automóvel";6,66666666666667;22,2222222222222;16,6666666666667;10,5263157894737;26,6666666666667;NA;12,5;15,2542372881356;19,5121951219512;18,4210526315789;14,2857142857143;9,61538461538462;16;18,9655172413793;25,531914893617;17,6470588235294;NA;21,4285714285714;11,1111111111111;11,4285714285714;21,1538461538462;22,5806451612903;24,6153846153846;22,4489795918367;NA
"Região Metropolitana de Sousa";"Ocupantes de automóvel";NA;NA;100;100;NA;NA;13,3333333333333;50;100;NA;60;66,6666666666667;100;86,6666666666667;92,8571428571429;92,8571428571429;82,6086956521739;90;90,9090909090909;92,3076923076923;100;80;100;71,4285714285714;NA
"Região Metropolitana de Sorocaba";"Ocupantes de automóvel";NA;7,69230769230769;2,56410256410256;12,5;11,7647058823529;9,09090909090909;11,3207547169811;11,8055555555556;14,6067415730337;7,09219858156028;21,5827338129496;14,375;13,7614678899083;11,6071428571429;14,0495867768595;10;3,03030303030303;20,3389830508475;16,4705882352941;19,4805194805195;22,4719101123595;20,6521739130435;18,6666666666667;36,6197183098592;NA
"Região Metropolitana de Sobral";"Ocupantes de automóvel";41,6666666666667;22,2222222222222;44,4444444444444;33,3333333333333;44,1176470588235;44,4444444444444;55,5555555555556;61,5384615384615;47,8260869565217;58,3333333333333;66,6666666666667;72,4137931034483;40;64,7058823529412;56,25;82,3529411764706;80,9523809523809;73,9130434782609;87,5;41,6666666666667;80;95,8333333333333;66,6666666666667;100;NA
"Região Metropolitana de Santarém";"Ocupantes de automóvel";NA;NA;NA;100;100;NA;NA;NA;NA;NA;100;NA;NA;NA;100;NA;100;93,75;100;75;NA;78,5714285714286;100;40;NA
"Região Metropolitana de Salvador";"Ocupantes de automóvel";84,2105263157895;73,972602739726;82,6923076923077;75;90,1639344262295;71,0843373493976;87,6923076923077;66,6666666666667;92,8571428571429;67,8571428571429;85,1851851851852;80,9917355371901;86,1635220125786;84,375;88,4615384615385;78,8888888888889;76,7123287671233;75,609756097561;65,3061224489796;83,3333333333333;85,7142857142857;90,4761904761905;88,3720930232558;89,1304347826087;NA
"Região Metropolitana de Ribeirão Preto";"Ocupantes de automóvel";17,7777777777778;12,8205128205128;15,9090909090909;16,6666666666667;15,3846153846154;9,375;16,0493827160494;10,9756097560976;17,910447761194;12,5;17,9245283018868;15,3846153846154;18,9189189189189;22,1052631578947;18,8888888888889;20,5882352941176;20,2898550724638;10,1449275362319;24,5283018867925;21,2765957446809;39,7590361445783;27,2727272727273;26,7857142857143;24,5614035087719;NA
"Região Metropolitana de Recife";"Ocupantes de automóvel";78,5714285714286;85,3658536585366;85,4838709677419;67,3913043478261;87,9518072289157;86,5853658536585;92,4242424242424;83,3333333333333;86,7469879518072;71,2121212121212;73,015873015873;69,3877551020408;79,2452830188679;90;81,25;76,0869565217391;67,4157303370787;70,4225352112676;68,75;67,2131147540984;72,3404255319149;62,2222222222222;54,8387096774194;65;NA
"Região Metropolitana de Porto Velho";"Ocupantes de automóvel";NA;NA;50;50;NA;16,6666666666667;33,3333333333333;NA;50;33,3333333333333;NA;50;53,3333333333333;76,1904761904762;33,3333333333333;82,3529411764706;70;52,6315789473684;55,5555555555556;47,3684210526316;70;80;72,7272727272727;65,2173913043478;NA
"Região Metropolitana de Porto Alegre";"Ocupantes de automóvel";10,5263157894737;12,9032258064516;2,32558139534884;5,97014925373134;8,95522388059701;10,4477611940298;5;8,33333333333333;12,1212121212121;7,14285714285714;12,2222222222222;8,79120879120879;10,2272727272727;8,33333333333333;6,32911392405063;11,965811965812;6,79611650485437;6,2992125984252;7,6271186440678;8,7378640776699;6,36363636363636;11,1111111111111;14,2857142857143;9,75609756097561;NA
"Região Metropolitana de Piracicaba";"Ocupantes de automóvel";NA;9,09090909090909;5,55555555555556;14,2857142857143;12,5;13,3333333333333;14,2857142857143;8,57142857142857;10;21,2765957446809;25;11,5384615384615;17,1428571428571;16,1290322580645;12,7659574468085;26,6666666666667;21,4285714285714;32,4324324324324;36,8421052631579;8,51063829787234;20;29,0909090909091;28,8888888888889;31,5789473684211;NA
"Região Metropolitana de Patos";"Ocupantes de automóvel";NA;NA;NA;NA;20;16,6666666666667;66,6666666666667;83,3333333333333;100;100;100;87,5;75;83,8709677419355;92,8571428571429;71,7948717948718;86,6666666666667;80,6451612903226;85;91,304347826087;78,5714285714286;80,9523809523809;72,972972972973;59,2592592592593;NA
"Região Metropolitana de Palmeira dos Índios";"Ocupantes de automóvel";50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;100;NA;NA;100;NA;NA;NA
"Região Metropolitana de Palmas";"Ocupantes de automóvel";43,5897435897436;48,4848484848485;57,1428571428571;52,3809523809524;44,7368421052632;57,1428571428571;40;70,4545454545455;59,0909090909091;58,3333333333333;82,3529411764706;75;60;68,2926829268293;52,2727272727273;68,1818181818182;46,8085106382979;57,1428571428571;62,5;53,5714285714286;55,5555555555556;65,625;55,5555555555556;72,972972972973;NA
"Região Metropolitana de Natal";"Ocupantes de automóvel";73,4375;66,0377358490566;58,8235294117647;58,3333333333333;73,1707317073171;64,2857142857143;68,75;75;67,2131147540984;79,3103448275862;73,1707317073171;65,7142857142857;61,2903225806452;77,7777777777778;77,4193548387097;95,2380952380952;86,6666666666667;77,7777777777778;100;92,3076923076923;90,9090909090909;90;100;75;NA
"Região Metropolitana de Maringá";"Ocupantes de automóvel";2,22222222222222;8,33333333333333;14,2857142857143;12;16,6666666666667;18,75;7,69230769230769;8,62068965517241;16,6666666666667;4,16666666666667;10,4651162790698;6,25;12,5;18,9655172413793;18,8405797101449;27,2727272727273;16,3265306122449;14,2857142857143;5,55555555555556;18,75;16,6666666666667;24,5614035087719;31,4814814814815;20;NA
"Região Metropolitana de Manaus";"Ocupantes de automóvel";82,6923076923077;76,9230769230769;80;73,8095238095238;73,0769230769231;73,9130434782609;90,625;76,4705882352941;80;95,8333333333333;87,9310344827586;86,6666666666667;77,0833333333333;80,7017543859649;86,7924528301887;91,8032786885246;94,1176470588235;93,9393939393939;91,1111111111111;87,5;80,5555555555556;82,9787234042553;95,5555555555556;88,8888888888889;NA
"Região Metropolitana de Maceió";"Ocupantes de automóvel";54,8387096774194;67,8571428571429;60;66,6666666666667;46,1538461538462;63,6363636363636;40;33,3333333333333;75;75;100;100;75;100;100;100;100;92,5;84,375;80;92,3076923076923;100;93,1034482758621;93,3333333333333;NA
"Região Metropolitana de Macapá";"Ocupantes de automóvel";85,7142857142857;50;NA;76,9230769230769;76,9230769230769;100;100;93,3333333333333;100;80;NA;NA;40;50;76,4705882352941;70;66,6666666666667;76,9230769230769;75;100;75;88,2352941176471;87,5;100;NA
"Região Metropolitana de Londrina";"Ocupantes de automóvel";10;10,4166666666667;12,7272727272727;8,47457627118644;9,45945945945946;10,5263157894737;10,958904109589;11,6883116883117;9,45945945945946;7,76699029126214;11,9402985074627;14,2857142857143;8,84955752212389;11,8421052631579;14,7368421052632;16;14,8148148148148;12,3076923076923;15,1515151515152;33,8461538461538;22,6190476190476;25,7142857142857;27,1428571428571;25;NA
"Região Metropolitana de Lages";"Ocupantes de automóvel";8,69565217391304;4,76190476190476;NA;10;NA;7,69230769230769;9,09090909090909;NA;9,67741935483871;6,89655172413793;3,03030303030303;18,75;7,27272727272727;6,38297872340426;14,8148148148148;20;9,43396226415094;8,33333333333333;20,5128205128205;17,5438596491228;15,3846153846154;13,7931034482759;9,43396226415094;12,7272727272727;NA
"Região Metropolitana de Jundiaí";"Ocupantes de automóvel";NA;14,2857142857143;37,5;18,75;13,7931034482759;14,2857142857143;7,14285714285714;19,2307692307692;15;19,047619047619;5,88235294117647;22,2222222222222;27,7777777777778;12,1212121212121;3,57142857142857;NA;12;18,9189189189189;12,5;42,1052631578947;7,69230769230769;20,5882352941176;41,1764705882353;15,3846153846154;NA
"Região Metropolitana de João Pessoa";"Ocupantes de automóvel";86,4406779661017;66,6666666666667;NA;75,8620689655172;84,2105263157895;81,25;93,3333333333333;90,9090909090909;91,6666666666667;86,9565217391304;83,3333333333333;73,3333333333333;75,6756756756757;78,9473684210526;66,6666666666667;83,3333333333333;89,4736842105263;85,7142857142857;93,75;100;100;80,4347826086957;85,4166666666667;81,8181818181818;NA
"Região Metropolitana de Joinville";"Ocupantes de automóvel";7,5;NA;6,06060606060606;2,27272727272727;3,125;3,7037037037037;7,69230769230769;3,03030303030303;2,56410256410256;9,09090909090909;14,2857142857143;1,92307692307692;7,14285714285714;6,66666666666667;12,6436781609195;25,9259259259259;10,3448275862069;15,3846153846154;18,4210526315789;12,5;7,69230769230769;22,4489795918367;14,2857142857143;NA;NA
"Região Metropolitana de Jaraguá do Sul";"Ocupantes de automóvel";NA;NA;3,84615384615385;NA;11,5384615384615;NA;8,33333333333333;4,34782608695652;NA;5,88235294117647;7,69230769230769;3,44827586206897;6,66666666666667;19,047619047619;5;12;7,14285714285714;9,09090909090909;16,6666666666667;14,2857142857143;6,66666666666667;NA;21,4285714285714;NA;NA
"Região Metropolitana de Itabaiana";"Ocupantes de automóvel";NA;NA;NA;100;100;NA;100;NA;100;75;100;NA;66,6666666666667;100;66,6666666666667;66,6666666666667;50;87,5;66,6666666666667;77,7777777777778;92,3076923076923;100;100;100;NA
"Região Metropolitana de Gurupi";"Ocupantes de automóvel";51,6129032258064;61,9047619047619;55,5555555555556;68,1818181818182;69,4444444444444;61,9047619047619;76,4705882352941;69,4444444444444;65;64,5833333333333;65,4545454545455;81,25;80;57,8947368421053;67,3076923076923;82,9268292682927;71,7948717948718;72,7272727272727;68,1818181818182;61,1111111111111;61,1111111111111;71,7948717948718;70,3703703703704;70,3703703703704;NA
"Região Metropolitana de Guarabira";"Ocupantes de automóvel";28,5714285714286;50;NA;20;100;71,4285714285714;100;83,3333333333333;100;100;NA;NA;66,6666666666667;100;50;33,3333333333333;62,5;100;60;94,1176470588235;86,9565217391304;66,6666666666667;50;100;NA
"Região Metropolitana de Goiânia";"Ocupantes de automóvel";25,7142857142857;38,7096774193548;33,3333333333333;34;38,7931034482759;40,8602150537634;60,6382978723404;50,6024096385542;69,2307692307692;55,6962025316456;49,2753623188406;61,038961038961;57,1428571428571;57,6470588235294;61,864406779661;62,2641509433962;71,2871287128713;68,2692307692308;75,3246753246753;57,5;61,038961038961;61,1764705882353;67,2413793103448;66,6666666666667;NA
"Região Metropolitana de Fortaleza";"Ocupantes de automóvel";57,1428571428571;45,2380952380952;38,5786802030457;39,3063583815029;31,0502283105023;29,7169811320755;39,2857142857143;52;58,4615384615385;41,2903225806452;51,1111111111111;42,7083333333333;33,0677290836653;35,0574712643678;38,7640449438202;39,4495412844037;56,1181434599156;80,5555555555556;89,4736842105263;89,2857142857143;77,7777777777778;70,5882352941177;57,1428571428571;75;NA
"Região Metropolitana de Florianópolis";"Ocupantes de automóvel";NA;6,45161290322581;3,63636363636364;2,38095238095238;5,12820512820513;NA;3,2258064516129;NA;NA;13,1578947368421;5,12820512820513;10,6382978723404;4,76190476190476;6,12244897959184;6,97674418604651;13,1578947368421;11,3207547169811;6,25;5,35714285714286;2,77777777777778;7,5;12;13,1578947368421;2,7027027027027;NA
"Região Metropolitana de Feira de Santana";"Ocupantes de automóvel";71,7948717948718;83,3333333333333;60;46,1538461538462;58,3333333333333;63,6363636363636;60;70,1754385964912;78,2608695652174;76,9230769230769;83,7837837837838;76,3157894736842;75,2941176470588;83,6065573770492;84,7826086956522;76,1904761904762;93,75;93,1034482758621;96,875;95,6521739130435;97,5609756097561;98,4126984126984;98,7341772151899;66,6666666666667;NA
"Região Metropolitana de Esperança";"Ocupantes de automóvel";100;NA;100;NA;NA;100;NA;NA;NA;NA;NA;NA;NA;NA;100;NA;NA;NA;NA;NA;100;NA;NA;NA;NA
